"Core_Speed","L2_Cache","Max_Power","Memory","Memory_Bandwidth","Memory_Speed","TMUs","Texture_Rate","Release_Date"
1058,256,64,2048,80,1250,32,34,"01-Sep-2012 "
1071,256,75,2048,80,1250,32,34,"01-Oct-2012 "
1058,256,64,1024,80,1250,32,34,"01-Sep-2012 "
900,256,65,2048,28.5,891,32,29,"08-Jun-2012 "
1046,128,49,1024,40.1,1252,16,17,"29-May-2013 "
1046,128,49,2048,40.1,1252,16,17,"29-May-2013 "
1046,128,49,1024,40.1,1252,16,17,"29-May-2013 "
902,256,49,1024,40,1250,32,29,"05-Jun-2012 "
900,256,65,2048,25.9,810,32,29,"05-Jun-2012 "
1046,128,49,2048,40.1,1252,16,17,"29-May-2013 "
900,256,65,2048,25.6,800,32,29,"05-Jun-2012 "
823,384,65,1024,64,1000,48,43,"22-Apr-2013 "
1050,256,65,2048,28.8,900,32,34,"05-Jun-2012 "
950,256,65,1024,28.5,891,32,30,"05-Jun-2012 "
901,256,65,4096,21.3,667,32,29,"08-Jun-2012 "
902,256,65,2048,28.5,891,32,29,"05-Jun-2012 "
900,256,65,2048,28.5,891,32,29,"08-Jun-2012 "
700,256,65,1024,21.3,667,16,11,"15-May-2012 "
902,128,25,4096,12.8,800,16,14,"29-May-2013 "
967,128,35,2048,16,1001,16,15,"01-Oct-2013 "
875,256,50,2048,29,905,16,14,"24-Apr-2012 "
810,256,65,1024,51.2,800,16,13,"15-May-2012 "
902,128,25,2048,14.4,900,16,14,"29-May-2013 "
700,256,65,2048,21.3,667,16,11,"15-May-2012 "
780,256,65,1024,22.4,700,16,12,"15-May-2012 "
810,256,65,4096,32,1000,16,13,"15-May-2012 "
810,256,65,2048,25.6,800,16,13,"18-May-2012 "
902,128,25,2048,14.4,900,16,14,"29-May-2013 "
700,256,65,4096,17.1,533,16,11,"15-May-2012 "
810,256,65,1024,25.6,800,16,13,"15-May-2012 "
780,256,65,2048,17.1,535,16,12,"15-May-2012 "
700,128,49,2048,8.5,533,16,11,"15-May-2012 "
700,128,49,2048,8,500,16,11,"15-May-2012 "
810,128,30,1024,14.4,898,8,6,"02-Apr-2012 "
700,128,30,1024,8.6,535,16,11,"01-May-2012 "
810,256,65,1024,28.8,900,16,13,"15-May-2012 "
810,128,29,2048,8,500,8,6,"14-May-2012 "
810,128,29,2048,8.5,533,8,6,"02-Apr-2012 "
810,128,29,2048,8.6,535,8,6,"02-Apr-2012 "
700,128,49,1024,14.4,900,16,11,"15-May-2012 "
810,128,29,2048,10.7,667,8,6,"18-May-2012 "
810,128,29,2048,9.6,600,8,6,"28-May-2012 "
550,128,29,1024,8,500,8,4,"09-Sep-2012 "
523,128,25,512,14.4,898,8,4,"01-Apr-2012 "
810,128,29,1024,14.4,900,8,6,"02-Apr-2012 "
523,128,25,1024,14.4,898,8,4,"02-Apr-2012 "
NA,0,NA,64,3.2,200,NA,NA,"01-Oct-2001 "
NA,NA,408,2048,318,1242,80,104,"01-Dec-2008 "
576,NA,289,1792,223.8,999,80,92,"08-Jan-2009 "
648,0,204,1024,159,1242,80,52,"23-Dec-2008 "
633,0,219,896,127,1134,80,51,"15-Jan-2009 "
648,NA,500,4096,281.6,1100,80,104,"17-Jun-2009 "
602,0,236,1024,141.7,1107,80,48,"16-Jun-2009 "
NA,NA,430,1792,254,1134,80,101,"15-Jan-2009 "
NA,0,NA,64,3.7,230,NA,NA,"27-Feb-2001 "
650,0,171,896,117.6,1050,72,47,"16-Sep-2008 "
625,0,171,896,123.2,1100,72,45,"27-Nov-2008 "
518,0,182,1792,112.9,1008,64,33,"08-Dec-2009 "
625,0,171,896,123.2,1100,72,45,"27-Nov-2008 "
655,0,171,896,117.6,1050,72,47,"27-Nov-2008 "
576,0,171,896,111.9,999,72,41,"27-Nov-2008 "
675,0,125,1024,64,1000,64,43,"01-Sep-2009 "
576,0,182,896,111.9,999,64,37,"16-Jun-2008 "
576,0,182,896,111.9,999,72,41,"16-Sep-2008 "
738,0,150,1024,64,1000,64,47,"04-Mar-2009 "
675,0,140,512,70.4,1100,64,43,"29-Jul-2008 "
675,0,110,512,57.6,900,64,43,"29-Jul-2008 "
648,NA,NA,3072,476.9,1242,112,218,"01-Dec-2008 "
738,0,150,1024,70.4,1100,64,47,"04-Mar-2009 "
675,0,120,1024,70.4,1100,56,38,"01-Jul-2009 "
600,0,58,1024,44.8,700,24,14,"26-Jan-2010 "
500,0,75,1536,24,500,48,24,"01-Oct-2009 "
615,0,58,512,32,1000,16,10,"12-Oct-2009 "
625,0,58,1024,6.4,400,16,10,"12-Oct-2009 "
650,0,75,512,57.6,900,24,16,"12-Oct-2009 "
625,0,58,1024,6.4,400,16,10,"12-Oct-2009 "
625,0,58,1024,25.3,790,16,10,"12-Oct-2009 "
589,0,31,512,6.4,400,4,2,"26-Nov-2009 "
589,0,31,1024,8,500,8,5,"12-Oct-2009 "
700,768,250,1536,177.4,924,60,42,"01-Apr-2010 "
589,0,31,512,4,500,8,5,"01-Oct-2009 "
701,NA,750,3072,354.8,924,60,126,"01-Mar-2010 "
550,0,69,1024,54.4,850,32,18,"01-Nov-2009 "
607,NA,430,2560,267.8,837,56,68,"01-Mar-2010 "
700,640,215,1280,133.9,837,56,39,"09-Jul-2010 "
750,768,250,1536,192,1000,60,45,"20-Sep-2010 "
700,768,250,1536,177.4,924,60,42,"01-Mar-2010 "
607,640,215,1280,133.9,837,56,34,"01-Mar-2010 "
607,512,NA,1024,102.7,802,44,27,"01-Aug-2010 "
650,640,215,1280,136,850,56,36,"01-Jun-2010 "
778,512,160,1024,128.3,1002,56,44,"24-Sep-2011 "
607,512,200,1024,102.7,802,44,27,"01-May-2010 "
675,NA,380,2048,230.4,900,56,76,"01-Jul-2010 "
855,512,160,1024,128.6,1005,56,48,"10-Sep-2010 "
650,512,150,1024,108.8,850,56,36,"01-Nov-2010 "
725,512,160,1024,115.2,900,56,41,"21-Sep-2010 "
700,512,160,1024,115.2,900,56,39,"12-Jul-2010 "
810,512,160,1024,124.8,975,56,45,"21-Sep-2010 "
765,512,NA,1024,118.4,925,56,43,"01-Aug-2010 "
725,512,160,1024,115.2,900,56,41,"21-Sep-2010 "
780,512,160,1024,115.2,900,56,44,"21-Sep-2010 "
700,512,180,2048,115.2,900,56,39,"01-Jul-2010 "
715,512,160,1024,115.2,900,56,40,"12-Jul-2010 "
700,512,160,1024,115.2,900,56,39,"12-Jul-2010 "
775,512,225,1024,128,1000,56,43,"12-Aug-2010 "
763,512,160,1024,115.2,900,56,43,"12-Jul-2010 "
675,512,160,1024,115.2,900,56,38,"01-Jul-2010 "
783,256,106,1024,17.1,533,24,19,"11-Jul-2012 "
675,384,150,768,86.4,900,56,38,"12-Jul-2010 "
783,256,96,1024,22.4,700,24,19,"11-Jul-2012 "
594,256,75,1024,25.6,800,24,14,"11-Jul-2012 "
783,256,96,1024,22.4,700,24,19,"11-Jul-2012 "
783,256,106,1024,22.4,700,24,19,"11-Jul-2012 "
594,256,75,1024,25.6,800,24,14,"11-Jul-2012 "
790,384,106,1536,86.6,902,24,19,"11-Oct-2010 "
783,256,106,2048,57.7,902,32,25,"15-Mar-2011 "
930,256,107,1024,64,1000,32,30,"13-Sep-2010 "
783,256,106,1024,57.7,902,32,25,"13-Sep-2010 "
783,256,106,1024,57.7,902,32,25,"15-Oct-2010 "
850,256,106,1024,62.7,980,32,27,"13-Sep-2010 "
830,256,107,1024,57.7,902,32,27,"13-Sep-2010 "
825,256,106,1024,59.1,924,32,26,"13-Sep-2010 "
783,256,106,1024,57.7,902,32,25,"13-Sep-2010 "
930,256,107,1024,65.7,1026,32,30,"13-Sep-2010 "
882,256,107,1024,60.8,950,32,28,"13-Sep-2010 "
783,256,106,1024,57.7,902,32,25,"13-Sep-2010 "
783,256,106,1024,57.7,902,32,25,"13-Sep-2010 "
850,256,106,1024,60.8,950,32,27,"13-Sep-2010 "
810,256,65,1024,51.2,800,16,13,"01-Feb-2011 "
783,256,106,1024,57.7,902,32,25,"03-Sep-2010 "
925,256,106,1024,64,1000,32,30,"13-Sep-2010 "
810,256,65,1024,21.3,667,16,13,"01-Mar-2011 "
594,384,56,1536,43.2,900,24,14,"01-Oct-2010 "
830,256,65,1024,28.8,900,16,13,"01-Mar-2011 "
810,256,65,1024,21.3,667,16,13,"01-Mar-2011 "
810,256,65,1024,51.2,800,16,13,"01-Feb-2011 "
830,256,65,1024,51.2,800,16,13,"01-Feb-2011 "
675,512,160,1024,115.2,900,56,38,"12-Jul-2010 "
810,256,65,1024,51.2,800,16,13,"01-Feb-2011 "
822,256,65,1024,51.2,800,16,13,"01-Feb-2011 "
810,256,65,1024,28.8,900,16,13,"01-Feb-2011 "
810,256,65,512,51.2,800,16,13,"01-Feb-2011 "
700,256,49,2048,21.3,667,16,11,"01-Oct-2010 "
700,256,49,4096,17.1,533,16,11,"01-Oct-2010 "
700,256,60,2048,28.8,900,16,11,"11-Oct-2010 "
730,256,49,1024,21.3,667,16,12,"01-Dec-2010 "
785,256,49,1024,29.6,925,16,13,"01-Dec-2010 "
785,256,49,1024,32,1000,16,13,"01-Dec-2010 "
700,256,49,1024,25.6,800,16,11,"01-Oct-2010 "
700,256,49,4096,21.3,667,16,11,"01-Dec-2010 "
730,256,49,1024,28.8,900,16,12,"01-Nov-2010 "
700,256,49,1024,25.6,800,16,11,"01-Oct-2010 "
700,256,50,2048,16,500,16,11,"01-Jan-2011 "
589,0,25,1024,12.6,790,8,5,"16-Sep-2011 "
700,256,50,2048,28.8,900,4,3,"03-Sep-2010 "
700,256,50,2048,25.6,800,4,3,"03-Sep-2010 "
700,256,49,1024,28.8,900,16,11,"11-Oct-2010 "
630,NA,365,3072,331.8,864,64,81,"24-Mar-2011 "
782,NA,499,3072,384.8,1002,64,100,"01-Apr-2011 "
607,NA,700,6144,655.9,854,64,155,"24-Mar-2011 "
607,NA,365,3072,327.9,854,64,78,"24-Mar-2011 "
630,NA,365,3072,331.8,864,64,81,"24-Mar-2011 "
815,768,255,1536,196.8,1025,64,52,"01-Jan-2011 "
800,768,NA,1536,196.6,1024,64,51,"01-Mar-2011 "
772,NA,488,3072,384.8,1002,64,99,"01-Nov-2010 "
783,768,244,3072,193,1005,64,50,"12-Jan-2011 "
832,768,244,3072,201.6,1050,64,53,"01-May-2011 "
795,768,NA,1536,192.4,1002,64,51,"01-Feb-2011 "
772,768,NA,1536,192.4,1002,64,49,"01-Nov-2010 "
783,768,NA,3072,193,1005,64,50,"09-Nov-2010 "
783,768,NA,1536,193,1005,64,50,"01-May-2011 "
797,768,244,1536,194.5,1013,64,51,"01-Jan-2011 "
850,768,244,1536,201.4,1049,64,54,"17-Jan-2011 "
797,768,244,1536,194.5,1013,64,51,"09-Nov-2010 "
782,768,244,1536,192.4,1002,64,50,"01-Jan-2011 "
900,768,244,3072,202.2,1053,64,58,"01-Nov-2010 "
797,768,244,1536,194.5,1013,64,51,"22-Apr-2011 "
816,768,NA,1536,192.4,1002,64,52,"01-May-2011 "
900,768,244,3072,202.2,1053,64,58,"25-Nov-2011 "
772,768,244,1536,192.4,1002,64,49,"09-Nov-2010 "
750,640,219,1280,156,975,60,45,"01-Jun-2011 "
772,768,244,3072,192.4,1002,64,49,"27-Jun-2011 "
800,640,219,1280,160,1000,60,48,"01-Dec-2010 "
732,NA,410,2560,304,950,60,88,"01-Dec-2010 "
732,640,NA,1280,152,950,60,44,"01-Apr-2011 "
770,640,NA,1280,160,1000,60,46,"01-Apr-2011 "
800,640,219,1280,160,1000,60,48,"07-Dec-2010 "
845,640,NA,1280,152,950,60,51,"01-May-2011 "
780,640,219,1280,152,950,60,47,"01-Apr-2011 "
797,640,219,1280,156,975,60,48,"01-Dec-2010 "
750,640,NA,1280,156,975,60,45,"01-Jan-2011 "
742,640,NA,1280,152,950,60,45,"01-Jul-2011 "
750,640,219,1280,156,975,60,45,"07-Dec-2010 "
732,640,219,1280,152,950,60,44,"07-Dec-2010 "
950,512,150,1024,140.8,1100,56,53,"25-Jul-2011 "
820,512,150,1024,128.3,1002,56,46,"17-May-2011 "
732,640,219,2560,152,950,60,44,"01-Sep-2011 "
910,512,NA,1024,128.3,1002,64,58,"01-Feb-2011 "
950,512,170,1024,140.8,1100,64,61,"25-Jan-2011 "
880,512,NA,2048,192.3,1502,64,56,"01-May-2011 "
822,512,NA,2048,128.3,1002,64,53,"01-May-2011 "
900,512,184,1024,134.8,1053,64,58,"01-Mar-2011 "
900,512,180,1024,134.4,1050,64,58,"01-May-2012 "
823,NA,300,2048,256.5,1002,64,105,"01-Jan-2011 "
880,512,NA,1024,131.2,1025,64,56,"01-Jan-2011 "
880,512,170,1024,134.4,1050,64,56,"01-Feb-2011 "
835,512,NA,1024,131.2,1025,64,53,"01-Jan-2011 "
900,512,NA,1024,134.8,1053,64,58,"01-Mar-2011 "
950,512,170,1024,134.4,1050,64,61,"09-Feb-2011 "
900,512,NA,1024,128,1000,64,58,"01-Jan-2011 "
900,512,NA,1024,134.4,1050,64,58,"01-Feb-2011 "
822,512,170,2048,128.3,1002,64,53,"10-Nov-2011 "
900,512,170,1024,134.8,1053,64,58,"05-Nov-2011 "
900,512,NA,2048,128.3,1002,64,58,"25-Feb-2011 "
1000,512,NA,1024,146.6,1145,64,64,"01-Jan-2011 "
900,512,NA,1024,134.4,1050,64,58,"25-Feb-2011 "
822,512,170,2048,128.3,1002,64,53,"25-Jan-2011 "
830,512,NA,1024,128,1000,64,53,"01-Feb-2011 "
830,512,NA,2048,128.3,1002,64,53,"01-Feb-2011 "
900,512,NA,1024,134.8,1053,64,58,"23-Mar-2011 "
950,512,NA,1024,140.8,1100,64,61,"08-Feb-2011 "
932,512,150,1024,143.6,1122,56,52,"19-May-2011 "
822,512,170,1024,128.3,1002,64,53,"25-Jan-2011 "
732,640,210,1280,121.6,950,64,47,"29-Nov-2011 "
736,384,150,1024,91.9,957,48,35,"30-Mar-2012 "
750,640,210,1280,124.8,975,64,48,"29-Nov-2011 "
810,512,150,1024,128.3,1002,56,45,"17-May-2011 "
810,512,150,2048,128.3,1002,56,45,"01-May-2011 "
870,512,150,1024,130.6,1020,56,49,"17-May-2011 "
810,512,150,1024,128.3,1002,56,45,"17-May-2011 "
810,512,150,1024,128.3,1002,56,45,"17-May-2011 "
850,512,150,2048,128.3,1002,56,48,"01-Dec-2011	 "
810,NA,300,2048,256.3,1001,56,91,"17-May-2011 "
851,512,150,2048,131.3,1026,56,48,"01-Jun-2011 "
822,512,150,1024,129.3,1010,56,46,"28-Nov-2011 "
931,512,150,1024,137.9,1077,56,52,"15-Aug-2011 "
851,512,150,1024,131.3,1026,56,48,"17-May-2011 "
900,512,150,1024,133.1,1040,56,50,"02-Dec-2011 "
900,512,176,1024,131.3,1026,56,50,"17-May-2011 "
925,512,150,1024,134.4,1050,56,52,"19-May-2011 "
810,512,150,1024,128.3,1002,56,45,"17-May-2011 "
850,512,150,1024,134.4,1050,56,48,"17-May-2011 "
552,768,150,1280,128.3,802,44,24,"29-Nov-2011 "
931,512,150,1024,128.3,1002,56,52,"17-May-2011 "
810,512,150,1024,128.3,1002,56,45,"17-May-2011 "
822,512,150,1024,129.3,1010,56,46,"08-Sep-2011 "
776,384,150,1024,91.9,957,48,37,"01-May-2012 "
810,512,150,1024,128.1,1001,56,45,"17-May-2011 "
1000,384,NA,1024,105.6,1100,32,32,"01-Mar-2011 "
970,384,NA,1024,98.4,1025,32,31,"01-Sep-2011  "
900,NA,250,2048,196.8,1025,32,58,"15-Mar-2011 "
900,384,116,1024,98.4,1025,32,29,"01-Mar-2011 "
900,384,116,1024,98.4,1025,32,29,"01-Mar-2011 "
950,384,NA,1024,103.2,1075,32,30,"01-May-2011 "
975,384,NA,1024,98.5,1026,32,31,"01-Mar-2011 "
1000,384,NA,1024,105.6,1100,32,32,"01-Mar-2011 "
970,384,NA,1024,100.8,1050,32,31,"01-Jul-2011 "
951,384,116,1024,104.5,1089,32,30,"01-Mar-2011 "
900,384,NA,1024,98.4,1025,32,29,"01-Mar-2011 "
981,384,NA,1024,108.3,1128,32,31,"01-Mar-2011 "
910,384,NA,1024,98.5,1026,32,29,"01-Mar-2011 "
1000,384,116,1024,105.6,1100,32,32,"01-Mar-2011 "
900,384,NA,2048,96.2,1002,32,29,"01-Mar-2011 "
950,384,NA,1024,103.2,1075,32,30,"15-Mar-2011 "
900,384,NA,1024,98.4,1025,32,29,"01-May-2011 "
910,NA,250,2048,196.8,1025,32,58,"15-Mar-2011 "
910,384,116,1024,98.5,1026,32,29,"01-Mar-2011 "
900,384,116,1024,98.4,1025,32,29,"15-Mar-2011 "
720,384,70,3072,38.4,800,24,17,"14-May-2011 "
720,384,70,1536,38.4,800,24,17,"14-May-2011 "
810,128,29,1024,8.5,533,8,6,"01-May-2011 "
870,256,105,1024,63.9,999,24,21,"14-May-2011 "
598,128,29,1024,8,500,16,10,"20-Aug-2012 "
810,256,29,2048,14.4,898,8,6,"01-Feb-2012 "
810,128,29,1024,10.7,667,8,6,"13-Apr-2011 "
700,256,50,1024,28.8,900,16,11,"14-May-2011 "
700,256,29,1024,10.7,667,8,6,"01-Feb-2012 "
810,128,29,1024,14.4,900,8,6,"13-Apr-2011 "
810,128,29,2048,9.6,600,8,6,"13-Jun-2013 "
1202,2048,170,4096,230.4,1800,128,167,"19-Sep-2014 "
810,128,29,1024,9.6,600,8,6,"13-Jun-2013 "
1291,NA,350,8192,460.8,1800,128,357,"19-Sep-2014 "
810,128,29,1024,8.6,535,8,6,"13-Jun-2013 "
1291,2048,185,4096,230.4,1800,128,178,"19-Sep-2014 "
1126,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1165,2048,170,4096,224.4,1753,128,162,"19-Sep-2014 "
523,128,25,1024,14.4,898,8,4,"29-Sep-2011 "
1025,3072,250,6144,336.6,1753,176,196,"02-Jun-2015 "
1051,3072,250,6144,336.6,1753,176,201,"02-Jun-2015 "
1253,NA,500,12288,692.4,1803,176,477,"02-Jun-2015 "
1253,3072,250,6144,346.2,1803,176,238,"02-Jun-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1165,3072,250,6144,336.6,1753,176,223,"07-Jul-2015 "
1152,3072,280,6144,336.6,1753,176,218,"15-Jun-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1190,3072,250,6144,340.6,1774,176,227,"01-Oct-2015 "
1190,3072,250,6144,340.6,1774,176,227,"26-Aug-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1178,NA,500,12288,681.6,1775,176,450,"02-Jun-2015 "
1203,3072,250,6144,340.6,1774,176,230,"26-Aug-2015 "
1102,3072,250,6144,336.6,1753,176,209,"02-Jun-2015 "
1152,3072,280,6144,345.6,1800,176,218,"02-Jun-2015 "
1152,3072,280,6144,345.6,1800,176,218,"02-Jun-2015 "
1216,3072,250,6144,345.6,1800,176,232,"11-Nov-2015 "
1178,3072,250,6144,340.8,1775,176,225,"02-Jun-2015 "
1206,3072,290,6144,349.4,1820,176,230,"02-Jun-2015 "
1216,3072,250,6144,345.6,1800,176,232," 11-Nov-2015 "
1190,3072,250,6144,336.6,1753,176,227,"02-Jun-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1190,3072,250,6144,336.6,1753,176,227,"01-Sep-2015 "
1190,NA,500,12288,673.2,1753,176,454,"02-Jun-2015 "
1203,3072,250,6144,336.6,1753,176,230,"09-Jun-2015 "
1000,NA,500,12288,673.2,1753,176,379,"02-Jun-2015 "
1102,3072,250,6144,336.6,1753,176,209,"02-Jun-2015 "
1190,3072,250,6144,336.6,1753,176,227,"02-Jun-2015 "
1102,NA,250,12288,673.2,1753,176,419,"02-Jun-2015 "
1102,3072,250,6144,336.6,1753,176,209,"02-Jun-2015 "
1102,3072,250,6144,336.6,1753,176,209,"02-Jun-2015 "
1140,3072,250,6144,336.6,1753,176,216,"02-Jun-2015 "
1190,NA,600,12288,673.2,1753,176,454,"02-Jun-2015 "
1203,3072,250,6144,336.6,1753,176,230,"02-Jun-2015 "
1190,3072,300,6144,340.6,1774,176,227,"21-Jul-2015 "
1140,3072,250,6144,336.6,1753,176,216,"02-Jun-2015 "
1190,3072,275,6144,336.6,1753,176,227,"11-Sep-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1216,3072,375,6144,345.6,1800,176,232,"02-Jun-2015 "
1190,3072,300,6144,336.6,1753,176,227,"02-Jun-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1000,3072,250,6144,336.6,1753,176,189,"02-Jun-2015 "
1127,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1216,NA,750,12288,691.2,1800,176,464,"02-Jun-2015 "
1000,NA,500,12288,673.2,1753,176,379,"02-Jun-2015 "
1228,2048,180,4096,224.4,1753,128,170,"01-Jan-2015 "
1127,2048,180,4096,224.4,1753,128,156,"01-Jun-2015 "
1000,3072,250,6144,336.6,1753,176,189,"01-Jun-2015 "
1203,2048,180,4096,230.4,1800,128,167,"19-Sep-2014 "
1126,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1126,2048,180,4096,224.4,1753,128,156,"19-Sep-2014 "
1127,2048,180,4096,224.4,1753,128,156,"19-Sep-2014 "
1152,2048,165,4096,224.4,1753,128,160,"19-Sep-2014 "
1216,NA,340,8192,448.8,1753,128,337,"19-Sep-2014 "
1216,NA,NA,12288,673.2,1753,128,506,"19-Sep-2014 "
1178,2048,165,4096,224.4,1753,128,164,"19-Sep-2014 "
1216,2048,165,4096,224.4,1753,128,169,"19-Sep-2014 "
1152,2048,170,4096,224.4,1753,128,160,"20-Oct-2014 "
1126,2048,165,4096,224.4,1753,128,156,"04-Nov-2014 "
1266,2048,165,4096,230.4,1800,128,175,"19-Sep-2014 "
1126,2048,180,4096,224.4,1753,128,156,"19-Sep-2014 "
1241,2048,300,4096,227.2,1775,128,172,"11-Nov-2015 "
1126,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1228,2048,165,4096,224.4,1753,128,170,"19-Sep-2014 "
1228,NA,NA,8192,448.8,1753,128,340,"19-Sep-2014 "
1128,2048,165,4096,224.4,1753,128,151,"19-Sep-2014 "
1228,2048,165,4096,224.4,1753,128,170,"19-Sep-2014 "
1126,2048,250,4096,224.4,1753,128,156,"19-Sep-2014 "
1241,NA,NA,8192,448.8,1753,128,344,"19-Sep-2014 "
1266,NA,NA,8192,448.8,1753,128,350,"19-Sep-2014 "
1228,2048,250,4096,224.4,1753,128,170,"30-Sep-2014 "
1126,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1304,2048,165,4096,224.4,1753,128,182,"10-Nov-2014 "
1266,2048,165,4096,224.4,1753,128,175,"19-Sep-2014 "
1291,2048,165,4096,224.4,1753,128,178,"19-Sep-2014 "
1241,2048,165,4096,224.4,1753,128,172,"19-Sep-2014 "
1279,2048,165,4096,224.4,1753,128,177,"19-Sep-2014 "
1291,2048,165,4096,224.4,1753,128,178,"26-Mar-2015 "
1126,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1178,NA,NA,8192,448.8,1753,128,327,"19-Sep-2014 "
1126,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1291,2048,165,4096,224.4,1753,128,178,"01-Oct-2014 "
1304,2048,165,4096,224.4,1753,128,182,"06-Feb-2015 "
1178,2048,300,4096,224.4,1753,128,164,"19-Sep-2014 "
1241,NA,325,8192,448.8,1753,128,344,"03-Dec-2014 "
1291,NA,NA,8192,448.8,1753,128,357,"01-Oct-2014 "
1126,2048,225,4096,224.4,1753,128,156,"19-Sep-2014 "
1126,NA,350,8192,448.8,1753,128,311,"19-Sep-2014 "
1126,NA,NA,12288,673.2,1753,128,467,"19-Sep-2014 "
1126,2048,165,4096,224.4,1753,128,156,"19-Sep-2014 "
1228,NA,NA,8192,460.8,1800,104,287,"19-Sep-2014 "
1102,1792,160,4096,225.4,1761,104,129,"19-Sep-2014 "
1152,1792,148,4096,224.4,1753,104,136,"19-Sep-2014 "
1228,1792,175,4096,230.4,1800,104,144,"19-Sep-2014 "
1203,1792,175,4096,230.4,1800,104,141,"19-Sep-2014 "
1178,2048,300,4096,224.4,1753,128,164,"10-Nov-2014 "
1317,2048,375,4096,224.4,1753,128,183,"31-Mar-2015 "
1076,NA,NA,8192,448.8,1753,104,253,"19-Sep-2014 "
1050,1792,150,4096,224.4,1753,104,123,"19-Sep-2014 "
1203,NA,NA,8192,460.8,1800,104,282,"19-Sep-2014 "
1050,1792,148,4096,224.4,1753,104,123,"19-Sep-2014 "
1050,1792,150,4096,224.4,1753,104,123,"19-Sep-2014 "
1152,1792,150,4096,224.4,1753,104,136,"19-Sep-2014 "
1140,NA,290,8192,448.8,1753,104,266,"28-Jan-2015 "
1140,1792,148,4096,224.4,1753,104,123,"19-Sep-2014 "
1140,1792,296,8192,224.4,1753,104,133,"19-Sep-2014 "
1076,1792,150,4096,224.4,1753,104,126,"19-Sep-2014 "
1140,1792,145,4096,224.4,1753,104,133,"28-Jan-2015 "
1102,1792,148,4096,224.4,1753,104,129,"19-Sep-2014 "
1241,2048,300,4096,224.4,1753,128,172,"03-Dec-2014 "
1076,1792,148,4096,224.4,1753,104,126,"19-Sep-2014 "
1076,1792,150,4096,224.4,1753,104,126,"20-Oct-2014 "
1165,1792,145,4096,224.4,1753,104,137,"14-Nov-2014 "
1050,1792,148,4096,224.4,1753,104,123,"04-Nov-2014 "
1178,1792,145,4096,230.4,1800,104,138,"19-Sep-2014 "
1088,1792,145,4096,224.4,1753,104,128,"29-Sep-2014 "
1178,1792,145,4096,224.4,1753,104,138,"18-Jan-2016 "
1114,1792,150,4096,224.4,1753,104,130,"29-Sep-2014 "
1126,1792,145,4096,224.4,1753,104,132," 19-Sep-2014 "
1101,1792,148,4096,224.4,1753,104,129,"28-Jul-2015 "
1178,NA,350,8192,448.8,1753,104,276,"19-Sep-2014 "
1076,1792,150,4096,224.4,1753,104,126,"21-Oct-2014 "
1178,1792,150,4096,224.4,1753,104,138,"19-Sep-2014 "
1164,1792,145,4096,224.4,1753,104,137,"31-Oct-2014 "
1216,1792,165,4096,224.4,1753,104,144,"10-Oct-2014 "
1190,1792,148,4096,227.2,1775,104,140,"11-Nov-2015 "
1164,NA,NA,8192,448.8,1753,104,274,"31-Oct-2014 "
1152,1792,150,4096,224.4,1753,104,136,"21-Aug-2015 "
1152,1792,150,4096,224.4,1753,104,136,"19-Sep-2014 "
1165,NA,NA,8192,448.8,1753,104,274,"19-Sep-2014 "
1165,1792,150,4096,224.4,1753,104,137,"19-Sep-2014 "
1190,NA,NA,8192,448.8,1753,104,279,"08-Jan-2015 "
1190,NA,300,8192,448.8,1753,104,279,"19-Sep-2014 "
1140,1792,150,4096,224.4,1753,104,133,"19-Sep-2014 "
1190,1792,145,4096,224.4,1753,104,140,"08-Jan-2015 "
1216,1792,160,4096,224.4,1753,104,142,"19-Sep-2014 "
1216,NA,300,8192,448.8,1753,104,284,"19-Sep-2014 "
1190,1792,150,4096,224.4,1753,104,140,"19-Sep-2014 "
1165,1792,150,4096,224.4,1753,104,137,"19-Sep-2014 "
1088,1792,148,4096,224.4,1753,104,128,"05-May-2015 "
1050,1792,148,4096,224.4,1753,104,123,"19-Sep-2014 "
1114,NA,NA,8192,448.8,1753,104,261,"19-Sep-2014 "
1050,1792,148,4096,224.4,1753,104,123,"19-Sep-2014 "
1114,1792,225,4096,224.4,1753,104,130,"19-Sep-2014 "
1216,NA,NA,4096,448.8,1753,104,284,"19-Sep-2014 "
1216,1792,160,4096,224.4,1753,104,142,"19-Sep-2014 "
